source_id,input_index,capability,kind,origin_path,origin_version,source_path,source_sha256,observed_implementation,observed_wiring,destination,integration_approach,proposed_route,human_access,agent_access,dependencies,missing_information,required_verification,next_action
cap-65ad9c7d7235b8f1f1ae,151,GET /api/store/docket,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_docket to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_docket; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_docket method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_docket with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_docket request/response schema and assign its owner before replacing the historical loopback route.
cap-0f4750a917507194729e,152,GET /api/store/memos,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_memos to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_memos; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_memos method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_memos with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_memos request/response schema and assign its owner before replacing the historical loopback route.
cap-7c90b00634af1a9fff56,153,GET /api/store/status,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_status to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_status; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_status method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_status with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_status request/response schema and assign its owner before replacing the historical loopback route.
cap-fb4e106d4c5a1193cacc,154,GET /api/store/source,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_source to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_source; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_source method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_source with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_source request/response schema and assign its owner before replacing the historical loopback route.
cap-9c8b72d412d82c6dcdc1,155,GET /api/store/reference,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_reference to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_reference; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_reference method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_reference with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_reference request/response schema and assign its owner before replacing the historical loopback route.
cap-3ad8b5162dc151e45a08,156,GET /api/store/evidence,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_evidence to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_evidence; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_evidence method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_evidence with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_evidence request/response schema and assign its owner before replacing the historical loopback route.
cap-232d8906507891ed30cb,157,GET /api/store/evals,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_evals to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_evals; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_evals method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_evals with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_evals request/response schema and assign its owner before replacing the historical loopback route.
cap-173b7a550111e656e9da,158,POST /api/store/export,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route POST-_api_store_export to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for POST-_api_store_export; inspect structured errors and provenance before saving results.,Agent may call the scoped POST-_api_store_export method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test POST-_api_store_export with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the POST-_api_store_export request/response schema and assign its owner before replacing the historical loopback route.
cap-a90b87270377050f933d,159,POST /api/chat,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route POST-_api_chat to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for POST-_api_chat; inspect structured errors and provenance before saving results.,Agent may call the scoped POST-_api_chat method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test POST-_api_chat with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the POST-_api_chat request/response schema and assign its owner before replacing the historical loopback route.
cap-4c30c990be536d826a7d,160,built-store-loader,runtime_adapter,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\lib\store-client.mjs,682391d2029c5d10b3aed34312de7aed03c03a2cabea2fa9f19359532019b7ec,implementation source present,hardcoded full plugin built module / explicit stdio MCP configuration,shared_code,reuse_connection,Isolate runtime adapter built-store-loader behind a provider-neutral bridge and explicit capability/credential boundary.,"Users choose an approved provider path for built-store-loader and can inspect adapter version, tool scope, and result provenance.",Agent receives only allowlisted capabilities through built-store-loader; provider-specific tools and credentials stay behind the bridge.,provider-neutral adapter contract; credential boundary; allowlist; job/result receipts; fallback state,"Host assumptions, provider lifecycle, permissions, and failure/fallback semantics require reconciliation.","Run adapter built-store-loader against a synthetic provider fixture; test unavailable, timeout, denied-capability, and version-drift states.",Define the provider-neutral built-store-loader contract and inventory host-specific assumptions before wiring it into Advocatio.
cap-86866722894ab91db8f7,161,Claude-Agent-SDK-chat,runtime_adapter,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\lib\chat.mjs,77cc5a4fab898e9d3c118a6a3551b42f6004efa73faf0b11de63d7c5debeb495,implementation source present,hardcoded full plugin built module / explicit stdio MCP configuration,shared_code,reuse_connection,Isolate runtime adapter Claude-Agent-SDK-chat behind a provider-neutral bridge and explicit capability/credential boundary.,"Users choose an approved provider path for Claude-Agent-SDK-chat and can inspect adapter version, tool scope, and result provenance.",Agent receives only allowlisted capabilities through Claude-Agent-SDK-chat; provider-specific tools and credentials stay behind the bridge.,provider-neutral adapter contract; credential boundary; allowlist; job/result receipts; fallback state,"Host assumptions, provider lifecycle, permissions, and failure/fallback semantics require reconciliation.","Run adapter Claude-Agent-SDK-chat against a synthetic provider fixture; test unavailable, timeout, denied-capability, and version-drift states.",Define the provider-neutral Claude-Agent-SDK-chat contract and inventory host-specific assumptions before wiring it into Advocatio.
cap-8aad2e3375d3a5d6251c,382,family-court-console,mcp_server,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\.mcp.json,14332a3200a6e410a5489c35175e11fe8678aa70313c809411a571f0297b6bbf,local implementation present,stdio launch configured; smaller eight-tool native catalog exposed,operational_support,investigate,"Retain server family-court-console as an operational connection candidate; Task F must prove current ownership, route, auth, and capability discovery before any Advocatio registration.","An operator reviews family-court-console ownership, health, and discovery receipts; users receive no capability until the connection is explicitly enabled.","Agents cannot invoke family-court-console while its current route and authorization remain unproven; only a reviewed, enabled connection may expose scoped methods.",current deployment identity; service allocation; transport/auth proof; discovery receipt; owner approval,"Current endpoint, route ownership, authentication, protocol parity, and live capability list are unresolved.","Task F must prove family-court-console listener identity, DNS/transport, authentication and discovery, then run one approved synthetic read and capture failure/timeout receipts.",Queue family-court-console for Task F current-route reconciliation; keep it disabled until ownership and capability parity are evidenced.
