cap-49ed41351b851b60eaf0,345,templates-response,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-49ed41351b851b60eaf0; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-5410294f9e2f9d7e2742,346,templates-responses-and-objections,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-5410294f9e2f9d7e2742; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-919d8702435e64f1d37d,347,templates-subpoena-cover,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-919d8702435e64f1d37d; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-99f8c67497b83eaf07b8,348,templates-witness-list,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-99f8c67497b83eaf07b8; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-49179df2aaff1eca01ca,349,title-iv-d-federal,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-49179df2aaff1eca01ca; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-9aba255369bfc75cf66d,350,trap-florida-circuit7,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-9aba255369bfc75cf66d; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-22e475863ba1eab18004,351,uccjea-michigan,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-22e475863ba1eab18004; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-66f8a7328831c8fcbcf4,352,uifsa-michigan,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-66f8a7328831c8fcbcf4; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-35fdaa195ccb5e767166,353,primary-mji-sexual-assault-benchbook,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-35fdaa195ccb5e767166; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-f24eff90f79a9031dbb0,354,primary-mji-contempt-of-court-benchbook,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-f24eff90f79a9031dbb0; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-96ca32082d96290ad2b0,355,content/toolkit/cheatsheet,resource_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\cheatsheet,,local files present,reader-specific file or store mapping; not every file has an MCP resource,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:content/toolkit/cheatsheet; POST /v1/mcp/resources/read,Phone: browse and read the versioned pack through the Advocatio resource browser.,Scoped agent resource read of the pack and its member references through the shared MCP client; preserve source status.,Existing remote reference/content rows or file fallback; Task F ID/hash reconciliation pending; pack members need inventory.,"Remote member IDs/hashes, completeness and reference/draft/source distinctions are not independently verified here.","Task F inventory pack members and compare IDs/hashes, origin/version and ownership before staged reuse/import.","Task F reconcile existing remote pack rows by ID/hash, then stage governed import/reuse without collapsing variants."
cap-972b31017132a60caadb,356,content/toolkit/checklists,resource_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\checklists,,local files present,reader-specific file or store mapping; not every file has an MCP resource,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:content/toolkit/checklists; POST /v1/mcp/resources/read,Phone: browse and read the versioned pack through the Advocatio resource browser.,Scoped agent resource read of the pack and its member references through the shared MCP client; preserve source status.,Existing remote reference/content rows or file fallback; Task F ID/hash reconciliation pending; pack members need inventory.,"Remote member IDs/hashes, completeness and reference/draft/source distinctions are not independently verified here.","Task F inventory pack members and compare IDs/hashes, origin/version and ownership before staged reuse/import.","Task F reconcile existing remote pack rows by ID/hash, then stage governed import/reuse without collapsing variants."
cap-f9dc93858b50c79ccfe6,357,content/toolkit/decision-trees,resource_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\decision-trees,,local files present,reader-specific file or store mapping; not every file has an MCP resource,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:content/toolkit/decision-trees; POST /v1/mcp/resources/read,Phone: browse and read the versioned pack through the Advocatio resource browser.,Scoped agent resource read of the pack and its member references through the shared MCP client; preserve source status.,Existing remote reference/content rows or file fallback; Task F ID/hash reconciliation pending; pack members need inventory.,"Remote member IDs/hashes, completeness and reference/draft/source distinctions are not independently verified here.","Task F inventory pack members and compare IDs/hashes, origin/version and ownership before staged reuse/import.","Task F reconcile existing remote pack rows by ID/hash, then stage governed import/reuse without collapsing variants."
cap-fcb9006f948f923995df,358,content/toolkit/templates,resource_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\templates,,local files present,reader-specific file or store mapping; not every file has an MCP resource,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:content/toolkit/templates; POST /v1/mcp/resources/read,Phone: browse and read the versioned pack through the Advocatio resource browser.,Scoped agent resource read of the pack and its member references through the shared MCP client; preserve source status.,Existing remote reference/content rows or file fallback; Task F ID/hash reconciliation pending; pack members need inventory.,"Remote member IDs/hashes, completeness and reference/draft/source distinctions are not independently verified here.","Task F inventory pack members and compare IDs/hashes, origin/version and ownership before staged reuse/import.","Task F reconcile existing remote pack rows by ID/hash, then stage governed import/reuse without collapsing variants."
cap-3acf253caf43c343717a,359,content/toolkit/references,resource_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\references,,local files present,reader-specific file or store mapping; not every file has an MCP resource,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:content/toolkit/references; POST /v1/mcp/resources/read,Phone: browse and read the versioned pack through the Advocatio resource browser.,Scoped agent resource read of the pack and its member references through the shared MCP client; preserve source status.,Existing remote reference/content rows or file fallback; Task F ID/hash reconciliation pending; pack members need inventory.,"Remote member IDs/hashes, completeness and reference/draft/source distinctions are not independently verified here.","Task F inventory pack members and compare IDs/hashes, origin/version and ownership before staged reuse/import.","Task F reconcile existing remote pack rows by ID/hash, then stage governed import/reuse without collapsing variants."
cap-1c454d25e12ec05b1f41,360,content/custody-guide,resource_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\custody-guide,,local files present,reader-specific file or store mapping; not every file has an MCP resource,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:content/custody-guide; POST /v1/mcp/resources/read,Phone: browse and read the versioned pack through the Advocatio resource browser.,Scoped agent resource read of the pack and its member references through the shared MCP client; preserve source status.,Existing remote reference/content rows or file fallback; Task F ID/hash reconciliation pending; pack members need inventory.,"Remote member IDs/hashes, completeness and reference/draft/source distinctions are not independently verified here.","Task F inventory pack members and compare IDs/hashes, origin/version and ownership before staged reuse/import.","Task F reconcile existing remote pack rows by ID/hash, then stage governed import/reuse without collapsing variants."
cap-143027c9a750ae53f383,361,content/reference,resource_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\reference,,local files present,reader-specific file or store mapping; not every file has an MCP resource,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:content/reference; POST /v1/mcp/resources/read,Phone: browse and read the versioned pack through the Advocatio resource browser.,Scoped agent resource read of the pack and its member references through the shared MCP client; preserve source status.,Existing remote reference/content rows or file fallback; Task F ID/hash reconciliation pending; pack members need inventory.,"Remote member IDs/hashes, completeness and reference/draft/source distinctions are not independently verified here.","Task F inventory pack members and compare IDs/hashes, origin/version and ownership before staged reuse/import.","Task F reconcile existing remote pack rows by ID/hash, then stage governed import/reuse without collapsing variants."
cap-77720a3a2830a89e17bd,362,content/tools,resource_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools,,local files present,reader-specific file or store mapping; not every file has an MCP resource,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:content/tools; POST /v1/mcp/resources/read,Phone: browse and read the versioned pack through the Advocatio resource browser.,Scoped agent resource read of the pack and its member references through the shared MCP client; preserve source status.,Existing remote reference/content rows or file fallback; Task F ID/hash reconciliation pending; pack members need inventory.,"Remote member IDs/hashes, completeness and reference/draft/source distinctions are not independently verified here.","Task F inventory pack members and compare IDs/hashes, origin/version and ownership before staged reuse/import.","Task F reconcile existing remote pack rows by ID/hash, then stage governed import/reuse without collapsing variants."
cap-caede0af866bad37fe5d,363,skills/court-language,resource_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\court-language,,local files present,reader-specific file or store mapping; not every file has an MCP resource,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:skills/court-language; POST /v1/mcp/resources/read,Phone: browse and read the versioned pack through the Advocatio resource browser.,Scoped agent resource read of the pack and its member references through the shared MCP client; preserve source status.,Existing remote reference/content rows or file fallback; Task F ID/hash reconciliation pending; pack members need inventory.,"Remote member IDs/hashes, completeness and reference/draft/source distinctions are not independently verified here.","Task F inventory pack members and compare IDs/hashes, origin/version and ownership before staged reuse/import.","Task F reconcile existing remote pack rows by ID/hash, then stage governed import/reuse without collapsing variants."
cap-8a646e92ba536c29fed5,364,MiCOURT Case Search,external_service_assessment,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\custody-guide\MICOURT-CASE-SEARCH-INTEGRATION.md,3807a2aaf385b48f2c6e4251a71e042bcf1868f5f7e9fa8a43a70a6f443f47df,assessment only; no connector implementation,no .mcp.json entry,unresolved,investigate,GET /v1/mcp/resources?uri=external-service:micourt-case-search; authorized service adapter discovery route pending,Phone: show the documented outside-service pointer and verification state; no direct connector is available.,Agent may read the assessment as an unresolved resource; service access requires an authorized adapter and scope.,"Authorized service adapter, endpoint/auth policy and current official documentation; Task F identity/hash reconciliation pending.","Connector, authentication, API availability and approved purpose are unresolved.","Task F reconcile any existing remote assessment by ID/hash, then independently verify official access/auth and approved scope.",Investigate and verify the current official service contract before proposing a connector; retain pointer until authorized.
cap-56e349ca76863faf0444,365,affidavit,event_context_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools\survival-guide\events\affidavit.json,c85422bdc4b793ad588bed97528fcccea599251be5aec3968f0c12725f3df1d7,structured context file present,survival_guide handler; store-first reference:<id> then file fallback,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:affidavit; POST /v1/mcp/resources/read,Phone: browse and read the versioned event context pack in the Advocatio resource view.,Scoped agent resource read by the stable store key/version through the shared MCP client; no automatic drafting or filing.,Existing remote reference row or file fallback; Task F ID/hash reconciliation pending; applicable authority review remains separate.,"Remote row ID/hash, payload completeness and release/reference status are not independently verified here.","Task F compare store key, source hash, origin/version and payload; verify handler read and provenance before reuse.","Task F reconcile existing remote reference by ID/hash, then stage import or reuse with source status preserved."
cap-7d79eb25f91013a86d05,366,custody-evaluation-session,event_context_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools\survival-guide\events\custody-evaluation-session.json,07dc27da191a52fa05802d5e2e53d9e8fd46330cca47e9cfa5fdc318b3d26fa8,structured context file present,survival_guide handler; store-first reference:<id> then file fallback,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:custody-evaluation-session; POST /v1/mcp/resources/read,Phone: browse and read the versioned event context pack in the Advocatio resource view.,Scoped agent resource read by the stable store key/version through the shared MCP client; no automatic drafting or filing.,Existing remote reference row or file fallback; Task F ID/hash reconciliation pending; applicable authority review remains separate.,"Remote row ID/hash, payload completeness and release/reference status are not independently verified here.","Task F compare store key, source hash, origin/version and payload; verify handler read and provenance before reuse.","Task F reconcile existing remote reference by ID/hash, then stage import or reuse with source status preserved."
cap-012fc9e6304593db7e95,367,de-novo-hearing,event_context_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools\survival-guide\events\de-novo-hearing.json,b29845e6202fbbc1c05e7c35e182aa5445258cbede0a27dc7bf62f825f043d7a,structured context file present,survival_guide handler; store-first reference:<id> then file fallback,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:de-novo-hearing; POST /v1/mcp/resources/read,Phone: browse and read the versioned event context pack in the Advocatio resource view.,Scoped agent resource read by the stable store key/version through the shared MCP client; no automatic drafting or filing.,Existing remote reference row or file fallback; Task F ID/hash reconciliation pending; applicable authority review remains separate.,"Remote row ID/hash, payload completeness and release/reference status are not independently verified here.","Task F compare store key, source hash, origin/version and payload; verify handler read and provenance before reuse.","Task F reconcile existing remote reference by ID/hash, then stage import or reuse with source status preserved."
cap-2b3f429be97a784b024b,368,emergency-ex-parte-motion,event_context_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools\survival-guide\events\emergency-ex-parte-motion.json,9a6c64e5a5df9b379aceacf0f7bb3f7277d82f74d4e300c872791581217de2a2,structured context file present,survival_guide handler; store-first reference:<id> then file fallback,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:emergency-ex-parte-motion; POST /v1/mcp/resources/read,Phone: browse and read the versioned event context pack in the Advocatio resource view.,Scoped agent resource read by the stable store key/version through the shared MCP client; no automatic drafting or filing.,Existing remote reference row or file fallback; Task F ID/hash reconciliation pending; applicable authority review remains separate.,"Remote row ID/hash, payload completeness and release/reference status are not independently verified here.","Task F compare store key, source hash, origin/version and payload; verify handler read and provenance before reuse.","Task F reconcile existing remote reference by ID/hash, then stage import or reuse with source status preserved."
cap-cd1afbe4e28213e89692,369,evidentiary-hearing,event_context_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools\survival-guide\events\evidentiary-hearing.json,0644a7b59278710321302740fd2128eabb2998a68597eed409b8395b70e4f80a,structured context file present,survival_guide handler; store-first reference:<id> then file fallback,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:evidentiary-hearing; POST /v1/mcp/resources/read,Phone: browse and read the versioned event context pack in the Advocatio resource view.,Scoped agent resource read by the stable store key/version through the shared MCP client; no automatic drafting or filing.,Existing remote reference row or file fallback; Task F ID/hash reconciliation pending; applicable authority review remains separate.,"Remote row ID/hash, payload completeness and release/reference status are not independently verified here.","Task F compare store key, source hash, origin/version and payload; verify handler read and provenance before reuse.","Task F reconcile existing remote reference by ID/hash, then stage import or reuse with source status preserved."
cap-324211538e24881d56a4,370,foc-interview,event_context_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools\survival-guide\events\foc-interview.json,e9863cbef88217465fe3a256c0b5bbef8030cb29747141a3c1b3533226a3d1b7,structured context file present,survival_guide handler; store-first reference:<id> then file fallback,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:foc-interview; POST /v1/mcp/resources/read,Phone: browse and read the versioned event context pack in the Advocatio resource view.,Scoped agent resource read by the stable store key/version through the shared MCP client; no automatic drafting or filing.,Existing remote reference row or file fallback; Task F ID/hash reconciliation pending; applicable authority review remains separate.,"Remote row ID/hash, payload completeness and release/reference status are not independently verified here.","Task F compare store key, source hash, origin/version and payload; verify handler read and provenance before reuse.","Task F reconcile existing remote reference by ID/hash, then stage import or reuse with source status preserved."
cap-2b1d4bafc817ffda05ac,371,gal-lgal-interview,event_context_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools\survival-guide\events\gal-lgal-interview.json,2e3a6eab554a9abbeb95aece6b7230d65add149b411b988612802b5c9f629352,structured context file present,survival_guide handler; store-first reference:<id> then file fallback,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:gal-lgal-interview; POST /v1/mcp/resources/read,Phone: browse and read the versioned event context pack in the Advocatio resource view.,Scoped agent resource read by the stable store key/version through the shared MCP client; no automatic drafting or filing.,Existing remote reference row or file fallback; Task F ID/hash reconciliation pending; applicable authority review remains separate.,"Remote row ID/hash, payload completeness and release/reference status are not independently verified here.","Task F compare store key, source hash, origin/version and payload; verify handler read and provenance before reuse.","Task F reconcile existing remote reference by ID/hash, then stage import or reuse with source status preserved."
cap-63876748ed7e99e19431,372,mediation-settlement-conference,event_context_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools\survival-guide\events\mediation-settlement-conference.json,f20994dbf86d6fff831ccb0de2e8ee309cb771c52eafd46dd10a0770874d32be,structured context file present,survival_guide handler; store-first reference:<id> then file fallback,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:mediation-settlement-conference; POST /v1/mcp/resources/read,Phone: browse and read the versioned event context pack in the Advocatio resource view.,Scoped agent resource read by the stable store key/version through the shared MCP client; no automatic drafting or filing.,Existing remote reference row or file fallback; Task F ID/hash reconciliation pending; applicable authority review remains separate.,"Remote row ID/hash, payload completeness and release/reference status are not independently verified here.","Task F compare store key, source hash, origin/version and payload; verify handler read and provenance before reuse.","Task F reconcile existing remote reference by ID/hash, then stage import or reuse with source status preserved."
cap-c107d46736b650ada2ed,373,motion-hearing,event_context_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools\survival-guide\events\motion-hearing.json,c2ec49d88772589f62d90abd71b07c2457360b47970ab4448bda7676011b81c8,structured context file present,survival_guide handler; store-first reference:<id> then file fallback,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:motion-hearing; POST /v1/mcp/resources/read,Phone: browse and read the versioned event context pack in the Advocatio resource view.,Scoped agent resource read by the stable store key/version through the shared MCP client; no automatic drafting or filing.,Existing remote reference row or file fallback; Task F ID/hash reconciliation pending; applicable authority review remains separate.,"Remote row ID/hash, payload completeness and release/reference status are not independently verified here.","Task F compare store key, source hash, origin/version and payload; verify handler read and provenance before reuse.","Task F reconcile existing remote reference by ID/hash, then stage import or reuse with source status preserved."
cap-e1e80821cb0953864953,374,motion,event_context_pack,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\tools\survival-guide\events\motion.json,ddc435f88b04e71e9afd733c6d77d231a5e9cb4a3c4be7439cf8d511956385aa,structured context file present,survival_guide handler; store-first reference:<id> then file fallback,resource,import_reconcile,GET /v1/mcp/resources?uri=reference:motion; POST /v1/mcp/resources/read,Phone: browse and read the versioned event context pack in the Advocatio resource view.,Scoped agent resource read by the stable store key/version through the shared MCP client; no automatic drafting or filing.,Existing remote reference row or file fallback; Task F ID/hash reconciliation pending; applicable authority review remains separate.,"Remote row ID/hash, payload completeness and release/reference status are not independently verified here.","Task F compare store key, source hash, origin/version and payload; verify handler read and provenance before reuse.","Task F reconcile existing remote reference by ID/hash, then stage import or reuse with source status preserved."
